n_codigo,x_nombre,n_estado
3133,Segunda Especialidad En Patrimonio Cultural Y Natural,1
3134,Segunda Especialidad En Pediatría,1
3135,Segunda Especialidad En Periodoncia,1
3136,Segunda Especialidad En Periodoncia E Implantes,1
3137,Segunda Especialidad En Periodoncia E Implantología,1
3138,Segunda Especialidad En Problemas De Aprendizaje,1
3139,Segunda Especialidad En Profecías Bíblicas,1
3140,Segunda Especialidad En Promoción De La Salud,1
3141,Segunda Especialidad En Proyectos De Inversión,1
3142,Segunda Especialidad En Psicología Clínica Y De La Salud,1
3143,Segunda Especialidad En Psicología Educativa,1
3144,Segunda Especialidad En Psicología Forense,1
3145,Segunda Especialidad En Psicología Organizacional,1
3146,Segunda Especialidad En Psicomotricidad,1
3147,Segunda Especialidad En Psicopedagogía,1
3148,Segunda Especialidad En Psicoprofilaxis Obstétrica Y Estimulación Pre Natal,1
3149,Segunda Especialidad En Psicoprofilaxis Obstétrica Y Estimulación Prenatal Con Adecuación Intercultural,1
3150,Segunda Especialidad En Psiquiatría,1
3151,Segunda Especialidad En Radiología,1
3152,Segunda Especialidad En Radiología Bucal Y Maxilofacial,1
3153,Segunda Especialidad En Rehabilitación Oral,1
3154,Segunda Especialidad En Reumatología,1
3155,Segunda Especialidad En Riesgo Obstétrico,1
3156,Segunda Especialidad En Salud Familiar Y Comunitaria,1
3157,Segunda Especialidad En Salud Ocupacional,1
3158,Segunda Especialidad En Salud Pública Y Epidemiología,1
3159,Segunda Especialidad En Salud Reproductiva Con Mención En Prevención De Cáncer De Cuello Uterino Y Mama,1
3160,Segunda Especialidad En Sanidad Vegetal,1
3161,"Segunda Especialidad En Seguridad, Salud Ocupacional Y Medio Ambiente",1
3162,Segunda Especialidad En Soporte Nutricional Farmacológico,1
3163,Segunda Especialidad En Tecnología Computacional E Informática Educativa,1
3164,Segunda Especialidad En Terapia Familiar E Intervención Sistémica Con Mención En: Pareja Y Sexualidad,1
3165,Segunda Especialidad En Terapia Familiar E Intervención Sistémica Con Mención En: Violencia Y Adicciones,1
3166,Segunda Especialidad En Terapia Manual Ortopédica,1
3167,"Segunda Especialidad En Toxicología, Química Ambiental Y Legal",1
3168,Segunda Especialidad En Tributación,1
3169,Segunda Especialidad En Turismo Y Hotelería,1
3170,Segunda Especialidad En Tutoría Y Orientación Educativa,1
3171,Segunda Especialidad En Urología,1
3172,Segunda Especialidad Internacional En Implantología Oral,1
3173,Segunda Especialidad Obstetricia De Alto Riesgo Con Mención En Cuidados Intensivos Maternos,1
3174,Segunda Especialidad Profesional Del Adulto En Situaciones Críticas,1
3175,Segunda Especialidad Profesional Del Niño Y Adolescente,1
3176,Segunda Especialidad Profesional En Administración En Enfermería,1
3177,Segunda Especialidad Profesional En Administración En Salud,1
3178,Segunda Especialidad Profesional En Andragogía - Educación Básica Alternativa,1
3179,Segunda Especialidad Profesional En Carielogía Y Endodoncia,1
3180,Segunda Especialidad Profesional En Centro Quirúrgico,1
3181,Segunda Especialidad Profesional En Cirugía General,1
3182,Segunda Especialidad Profesional En Conservación Y Restauración De Bienes Culturales Muebles E Inmuebles,1
3183,Segunda Especialidad Profesional En Cuidado De Enfermería En Centro Quirúrgico,1
3184,Segunda Especialidad Profesional En Cuidado Del Adulto En Terapia Clínica,1
3185,Segunda Especialidad Profesional En Cuidado Del Adulto En Terapia Intensiva,1
3186,Segunda Especialidad Profesional En Cuidado Del Adulto En Terapia Nefrológica,1
3187,Segunda Especialidad Profesional En Cuidado Del Adulto En Terapia Oncológica,1
3188,Segunda Especialidad Profesional En Cuidado Del Adulto En Terapia Quirúrgica,1
3189,Segunda Especialidad Profesional En Cuidado Del Adulto En Urgencia Y Emergencia,1
3190,Segunda Especialidad Profesional En Cuidado Del Neonato En Terapia Intensiva,1
3191,Segunda Especialidad Profesional En Cuidado Del Niño En Terapia Intensiva,1
3192,Segunda Especialidad Profesional En Cuidados Intensivos - Adulto,1
3193,Segunda Especialidad Profesional En Cuidados Intensivos - Neonatología,1
3194,Segunda Especialidad Profesional En Cuidados Intensivos - Pediatría,1
3195,Segunda Especialidad Profesional En Cuidados Quirúrgicos,1
3196,Segunda Especialidad Profesional En Derecho Farmacéutico Y Asuntos Regulatorios,1
3197,Segunda Especialidad Profesional En Educación Bilingüe Intercultural,1
3198,Segunda Especialidad Profesional En Educación Especial,1
3199,Segunda Especialidad Profesional En Educación Física,1
3200,Segunda Especialidad Profesional En Educación Física Mención En Actividad Física Para La Salud,1
3201,Segunda Especialidad Profesional En Educación Inicial,1
3202,Segunda Especialidad Profesional En Educación Inicial - Estimulación Temprana,1
3203,Segunda Especialidad Profesional En Educación Rural Intercultural Bilingüe,1
3204,"Segunda Especialidad Profesional En Educación, Mención: Psicopedagogía",1
3205,Segunda Especialidad Profesional En Emergencias Y Desastres,1
3206,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Centro Quirúrgico,1
3207,"Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Crecimiento, Desarrollo Del Niño Y Adolescente Y Estimulación Temprana",1
3208,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Emergencia,1
3209,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Emergencias Y Desastres,1
3210,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Nefrología Con Mención En Diálisis,1
3211,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Neonatología,1
3212,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Oncología,1
3213,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Salud Ocupacional,1
3214,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Salud Pública Y Gerencia De Servicios De Salud,1
3215,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería En Unidad De Cuidados Intensivos,1
3216,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería Pediátrica,1
3217,Segunda Especialidad Profesional En Enfermería De La Especialidad De: Enfermería Quirúrgica,1
3218,Segunda Especialidad Profesional En Enfermería En Administración Y Gerencia En Salud,1
3219,Segunda Especialidad Profesional En Enfermería En Atención Integral Del Niño Y Adolescente,1
3220,Segunda Especialidad Profesional En Enfermería En Cardiología,1
3221,Segunda Especialidad Profesional En Enfermería En Centro Quirúrgico,1
3222,Segunda Especialidad Profesional En Enfermería En Crecimiento Y Desarrollo Del Niño Y Estimulación De Primera Infancia,1
3223,"Segunda Especialidad Profesional En Enfermería En Crecimiento, Desarrollo Del Niño Y Estimulación De La Primera Infancia",1
3224,Segunda Especialidad Profesional En Enfermería En Cuidado Integral Infantil Con Mención En Crecimiento Y Desarrollo,1
3225,Segunda Especialidad Profesional En Enfermería En Cuidados Intensivos,1
3226,Segunda Especialidad Profesional En Enfermería En Cuidados Intensivos Del Adulto,1
3227,Segunda Especialidad Profesional En Enfermería En Cuidados Intensivos En Neonatología,1
3228,Segunda Especialidad Profesional En Enfermería En Cuidados Intensivos Neonatales,1
3229,Segunda Especialidad Profesional En Enfermería En Cuidados Quirúrgicos,1
3230,Segunda Especialidad Profesional En Enfermería En Emergencias Y Desastres,1
3231,Segunda Especialidad Profesional En Enfermería En Epidemiología,1
3232,Segunda Especialidad Profesional En Enfermería En Gastroenterología Y Procedimientos Endoscópicos,1
3233,Segunda Especialidad Profesional En Enfermería En Geriatría Y Gerontología,1
3234,Segunda Especialidad Profesional En Enfermería En Gerontología Y Geriatría,1
3235,Segunda Especialidad Profesional En Enfermería En Gestión De Central De Esterilización,1
3236,Segunda Especialidad Profesional En Enfermería En Gestión Y Políticas En Salud,1
3237,Segunda Especialidad Profesional En Enfermería En Ginecología,1
3238,Segunda Especialidad Profesional En Enfermería En Infectología Y Enfermedades Tropicales,1
3239,Segunda Especialidad Profesional En Enfermería En Neonatología,1
3240,Segunda Especialidad Profesional En Enfermería En Oncología,1
3241,Segunda Especialidad Profesional En Enfermería En Pediatría,1
3242,Segunda Especialidad Profesional En Enfermería En Perfusión Extracorpórea Y Asistencia Circulatoria,1
3243,Segunda Especialidad Profesional En Enfermería En Salud Del Adulto Mayor,1
3244,Segunda Especialidad Profesional En Enfermería En Salud Del Niño Y Adolescente,1
3245,Segunda Especialidad Profesional En Enfermería En Salud Familiar Y Comunitaria,1
3246,Segunda Especialidad Profesional En Enfermería En Salud Mental,1
3247,Segunda Especialidad Profesional En Enfermería En Salud Mental Y Psiquiatría,1
3248,Segunda Especialidad Profesional En Enfermería En Salud Ocupacional Y Ambiental,1
3249,Segunda Especialidad Profesional En Enfermería En Salud Pública Y Comunitaria,1
3250,Segunda Especialidad Profesional En Enfermería En Salud Y Desarrollo Integral Del Escolar Y Del Adolescente,1
3251,Segunda Especialidad Profesional En Enfermería En Traumatología Y Ortopedia,1
3252,Segunda Especialidad Profesional En Enfermería Intensiva,1
3253,Segunda Especialidad Profesional En Enfermería Mención Administración Y Gerencia En Salud,1
3254,Segunda Especialidad Profesional En Enfermería Mención Cuidado Integral Infantil: Crecimiento Y Desarrollo,1
3255,Segunda Especialidad Profesional En Enfermería Mención Cuidados Quirúrgicos,1
3256,Segunda Especialidad Profesional En Enfermería Mención Emergencias Y Desastres,1
3257,Segunda Especialidad Profesional En Enfermería Mención Salud Pública: Salud Familiar Y Salud Comunitaria,1
3258,Segunda Especialidad Profesional En Enfermería Nefrológica,1
3259,Segunda Especialidad Profesional En Enfermería Pediátrica,1
3260,"Segunda Especialidad Profesional En Enseñanza De Historia, Geografía Y Economía",1
3261,Segunda Especialidad Profesional En Geomecánica,1
3262,Segunda Especialidad Profesional En Gerencia Y Administración En Salud,1
3263,Segunda Especialidad Profesional En Gestión Educativa,1
3264,Segunda Especialidad Profesional En Ginecología Y Obstetricia,1
3265,Segunda Especialidad Profesional En Inglés,1
3266,Segunda Especialidad Profesional En Investigación Y Gestión Educativa,1
3267,Segunda Especialidad Profesional En La Enseñanza De Formación Ciudadana Y Cívica,1
3268,Segunda Especialidad Profesional En Medicina Familiar Y Comunitaria,1
3269,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Anestesiología,1
3270,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Cirugía General,1
3271,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Enfermedades Infecciosas Y Tropicales,1
3272,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Ginecología Y Obstetricia,1
3273,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Medicina De Emergencias Y Desastres,1
3274,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Medicina Familiar Y Comunitaria,1
3275,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Medicina Interna,1
3276,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Ortopedia Y Traumatología,1
3277,Segunda Especialidad Profesional En Medicina Humana Vía Residentado Médico Con Mención En Pediatría,1
3278,Segunda Especialidad Profesional En Medicina Intensiva,1
3279,Segunda Especialidad Profesional En Medicina Interna,1
3280,Segunda Especialidad Profesional En Medicina Oncológica,1
3281,Segunda Especialidad Profesional En Nefrología,1
3282,Segunda Especialidad Profesional En Neonatología,1
3283,Segunda Especialidad Profesional En Nutrición Clínica,1
3284,Segunda Especialidad Profesional En Oncología,1
3285,Segunda Especialidad Profesional En Ortodoncia Y Ortopedia Maxilar,1
3286,Segunda Especialidad Profesional En Ortopedia Y Traumatología,1
3287,Segunda Especialidad Profesional En Pediatría,1
3288,Segunda Especialidad Profesional En Pediatría Sub Especialidad Neonatología,1
3289,Segunda Especialidad Profesional En Perinatal,1
3290,Segunda Especialidad Profesional En Periodoncia,1
3291,Segunda Especialidad Profesional En Política Y Gestión De Salud En Enfermería,1
3292,Segunda Especialidad Profesional En Psicología Educativa Y Tutoría,1
3293,Segunda Especialidad Profesional En Psicopedagogía,1
3294,Segunda Especialidad Profesional En Radiología,1
3295,Segunda Especialidad Profesional En Salud Del Adulto,1
3296,Segunda Especialidad Profesional En Salud Familiar Y Comunitaria,1
3297,Segunda Especialidad Profesional En Salud Pública Y Comunitaria,1
3298,Segunda Especialidad Profesional En Tecnología Educativa Mención Administración Y Gerencia Educativa,1
3299,Segunda Especialidad Profesional En Tecnología Educativa Mención Currículo Y Enseñanza Aprendizaje,1
3300,Segunda Especialidad Profesional En Tecnología Educativa Mención Informática Educativa,1
3301,Segunda Especialidad Profesional En Tecnologías De Información Y Comunicación,1
3302,Segunda Especialidad Profesional En Trabajo Social: Gerencia Y Gestión Pública Y Recursos Humanos,1
3303,"Segunda Especialidad Profesional En Trabajo Social: Trabajo Social, Salud, Familia Y Comunidad",1
3304,Segunda Especialidad Profesional Especialista En Gerencia En Salud,1
3305,Segunda Especialidad Profesional Especialista En Geriatría Y Gerontología,1
3306,Segunda Especialidad Profesional Especialista En Salud Familiar Y Comunitaria,1
3307,Segunda Especialidad Profesional Especialista En Salud Ocupacional,1
3308,Segunda Especialidad Profesional: Educación Básica Alternativa,1
3309,Segunda Especialidad Profesional: Educación Física,1
3310,Segunda Especialidad Profesional: Educación Inicial,1
3311,Segunda Especialidad Profesional: Educación Primaria,1
3312,Segunda Especialidad Profesional: Industria Alimentaria,1
3313,Segunda Especialidad Profesional: Informática Educativa,1
3314,Segunda Especialidad Profesional: Lengua Extranjera - Inglés,1
3315,Segunda Especialidad Profesional: Problemas De Aprendizaje,1
3316,Segunda Especialidad: Evaluación De Impacto Ambiental,1
3317,Segunda Especialización De Obstetricia En Ecografía Y Monitoreo Fetal,1
3318,Segunda Especialización En Administración Y Gestión En Salud,1
3319,Segunda Especialización En Anestesiología,1
